0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
1340.0,1064.2,1200.9,1441.6,1022.7,1049.7,1202.5,1143.6,1134.7,943.2,888.9,893.1,1008.6,881.6,675.9,1139.2,1017.8,946.1,893.1,1188.2,1125.3,1019.0,1001.0,767.8,771.8,936.3,588.2,1647.4,1608.9,1533.0,545.0,1618.1,1618.1,1570.3,1546.0,1044.7,1086.5,1131.9,1229.4,1323.0,1371.7,1298.6,1145.7,562.5,617.4,770.0,734.5,495.4,658.5,601.0,594.7,343.6,393.1,504.8,557.5,583.7,507.6,706.1,806.6,907.6,434.2,968.4,1230.3,145.0,135.1,181.7,382.4,171.8,180.3,11.0,138.3,0.0,29.8,179.9,1084.4,1106.2,1076.4,954.6,1061.1,1005.3,224.7,353.0,396.4,392.3,317.5,1214.7,1203.5,1205.4,1275.7,1440.6,981.9,1081.4,1057.9,1089.3,1026.8
1310.3,1034.4,1171.1,1411.8,992.9,1019.9,1172.7,1113.8,1104.9,913.5,859.2,863.3,978.8,851.8,646.1,1109.4,988.0,916.3,863.3,1158.5,1095.5,989.2,971.2,738.0,742.0,906.5,558.4,1617.6,1579.1,1503.2,515.2,1588.3,1588.3,1540.6,1516.2,1014.9,1056.7,1102.1,1199.6,1293.2,1341.9,1268.8,1115.9,532.7,587.6,740.3,704.7,465.7,628.7,571.2,564.9,313.8,363.3,475.0,527.8,554.0,477.8,676.3,776.8,877.8,404.5,938.6,1200.5,115.2,105.3,152.0,352.7,142.0,150.5,18.8,108.5,29.8,0.0,150.1,1054.6,1076.4,1046.6,924.8,1031.3,975.6,194.9,323.2,366.6,362.5,287.7,1184.9,1173.7,1175.6,1245.9,1410.8,952.1,1051.6,1028.1,1059.6,997.0
1407.7,1131.8,1268.5,1509.2,1090.3,1117.3,1270.1,1211.2,1202.3,1010.9,956.6,960.7,1076.2,949.2,743.5,1206.8,1085.4,1013.7,960.7,1255.9,1192.9,1086.6,1068.6,835.4,839.4,1003.9,655.8,1715.0,1676.5,1600.6,612.6,1685.7,1685.7,1638.0,1613.6,1112.3,1154.1,1199.5,1297.0,1390.6,1439.3,1366.2,1213.3,630.1,685.0,837.7,802.1,563.1,726.1,668.6,662.3,411.2,460.7,572.4,625.2,651.4,575.2,773.7,874.2,975.2,501.9,1036.0,1297.9,212.6,202.7,249.4,450.1,239.4,247.9,168.9,41.6,179.9,150.1,0.0,1152.0,1173.8,1144.0,1022.2,1128.7,1073.0,292.3,420.6,464.0,459.9,385.1,1282.3,1271.1,1273.0,1343.3,1508.2,1049.5,1149.0,1125.5,1157.0,1094.4
1934.0,1034.0,728.2,764.8,1616.7,1643.6,1796.4,1737.5,1728.6,1266.8,1212.5,1216.6,978.4,1047.5,1131.5,1733.2,1341.3,1269.6,1216.6,1158.1,1095.2,972.7,954.6,316.6,312.7,1530.3,1219.2,556.2,517.8,441.9,1181.0,526.9,526.9,479.2,454.9,884.4,842.6,822.2,699.7,653.3,557.4,207.4,189.8,1156.4,1211.3,1364.0,1328.4,1089.4,1294.5,1237.1,1230.8,740.8,691.3,579.6,526.9,500.7,576.8,738.4,428.2,176.9,650.2,367.0,770.0,885.7,940.9,893.9,1018.5,977.6,986.1,1019.7,1056.7,1030.6,1000.9,1098.3,0.0,21.8,119.6,129.9,104.4,79.1,936.8,989.0,1032.5,1028.4,953.5,1184.6,1173.4,1175.3,531.6,696.6,1305.4,1404.9,1381.4,1683.3,1620.7
1955.8,1012.2,706.4,743.0,1638.5,1665.4,1818.2,1759.3,1750.4,1245.0,1190.7,1194.8,956.6,1025.7,1109.7,1755.0,1319.5,1247.8,1194.8,1136.3,1073.4,950.9,932.8,338.4,334.5,1552.1,1197.4,534.4,496.0,420.1,1202.8,505.1,505.1,457.4,433.1,862.6,820.8,800.4,677.9,631.5,535.6,185.6,168.0,1178.2,1233.1,1385.8,1350.2,1111.2,1316.3,1258.9,1252.6,762.6,713.1,601.4,548.7,522.5,598.6,760.2,450.0,198.7,672.0,345.2,748.2,907.5,962.7,915.7,1040.3,999.4,1007.9,1041.5,1078.5,1052.4,1022.7,1120.1,21.8,0.0,141.4,151.7,126.2,100.9,958.6,1010.8,1054.3,1050.2,975.3,1162.8,1151.6,1153.5,509.8,674.8,1283.6,1383.1,1359.6,1705.1,1642.5
1925.9,1153.7,847.8,884.5,1608.6,1635.6,1788.4,1729.5,1720.6,1571.3,1517.0,1521.1,1098.1,1167.2,1251.1,1725.1,1645.8,1574.1,1521.1,1277.8,1214.8,1092.3,1074.2,308.5,304.6,1522.2,1216.2,675.9,637.4,561.5,1173.0,646.5,646.5,598.8,574.5,1004.1,962.2,941.9,819.3,772.9,677.0,327.0,309.4,1148.4,1203.3,1356.0,1320.4,1081.4,1286.5,1229.0,1222.7,732.8,683.3,571.5,518.8,492.6,568.8,730.4,420.2,168.8,642.1,356.0,889.6,877.6,932.8,885.8,1010.4,969.5,978.1,1011.6,1048.6,1022.6,992.8,1090.2,119.6,141.4,0.0,121.8,15.2,71.0,928.8,981.0,1024.4,1020.3,945.5,1304.2,1293.0,1294.9,651.2,816.2,1609.9,1709.4,1685.9,1675.2,1612.7
1804.1,1163.9,858.1,894.7,1486.8,1513.8,1666.6,1607.7,1598.8,1449.4,1395.2,1399.3,1108.3,1177.4,1261.4,1603.3,1524.0,1452.3,1399.3,1288.0,1225.0,1102.5,1084.5,186.7,182.8,1400.4,1094.4,686.1,647.6,571.7,1051.2,656.8,656.8,609.1,584.7,1014.3,972.5,952.1,829.6,783.2,687.3,337.3,319.6,1026.6,1081.5,1234.2,1198.6,959.6,1164.7,1107.2,1100.9,611.0,561.5,449.7,397.0,370.8,447.0,608.6,298.4,47.0,520.3,234.2,899.9,755.8,811.0,764.0,888.6,847.7,856.3,889.8,926.8,900.8,871.0,968.4,129.9,151.7,121.8,0.0,106.6,50.8,807.0,859.2,902.6,898.5,823.7,1314.4,1303.3,1305.1,541.4,706.4,1488.1,1587.6,1564.1,1553.4,1490.9
1910.7,1138.4,832.6,869.2,1593.4,1620.3,1773.2,1714.2,1705.3,1556.0,1501.7,1505.9,1082.8,1151.9,1235.9,1709.9,1630.5,1558.8,1505.9,1262.5,1199.5,1077.0,1059.0,293.3,289.4,1507.0,1200.9,660.6,622.1,546.2,1157.7,631.3,631.3,583.6,559.2,988.8,947.0,926.6,804.1,757.7,661.8,311.8,294.1,1133.1,1188.0,1340.7,1305.1,1066.1,1271.2,1213.8,1207.5,717.5,668.0,556.3,503.6,477.4,553.5,715.1,404.9,153.6,626.9,340.7,874.4,862.4,917.6,870.6,995.2,954.3,962.8,996.4,1033.4,1007.3,977.6,1075.0,104.4,126.2,15.2,106.6,0.0,55.8,913.5,965.7,1009.2,1005.1,930.2,1288.9,1277.8,1279.6,636.0,800.9,1594.7,1694.2,1670.6,1660.0,1597.4
1854.9,1113.1,807.3,843.9,1537.6,1564.6,1717.4,1658.5,1649.6,1500.2,1445.9,1450.1,1057.5,1126.6,1210.6,1654.1,1574.8,1503.1,1450.1,1237.2,1174.2,1051.7,1033.7,237.5,233.6,1451.2,1145.2,635.3,596.8,520.9,1102.0,606.0,606.0,558.3,533.9,963.5,921.7,901.3,778.8,732.4,636.5,286.5,268.8,1077.4,1132.3,1284.9,1249.4,1010.3,1215.5,1158.0,1151.7,661.8,612.3,500.5,447.8,421.6,497.8,659.4,349.2,97.8,571.1,285.0,849.1,806.6,861.8,814.8,939.4,898.5,907.1,940.6,977.6,951.6,921.8,1019.2,79.1,100.9,71.0,50.8,55.8,0.0,857.8,910.0,953.4,949.3,874.4,1263.6,1252.5,1254.3,610.7,775.6,1538.9,1638.4,1614.8,1604.2,1541.7
1246.2,864.5,1001.3,1242.0,928.9,955.9,1108.7,1049.8,1040.9,743.6,689.3,693.5,808.9,682.0,476.3,1045.4,818.2,746.5,693.5,988.6,925.7,819.4,801.4,674.0,678.0,842.5,388.6,1255.6,1217.1,1439.2,345.4,1202.6,1202.6,1476.5,1452.2,845.1,886.9,932.3,1029.8,1123.4,1172.1,1204.7,1051.9,468.7,523.6,676.2,640.7,401.6,458.9,401.4,395.1,249.8,299.3,411.0,463.7,489.9,413.8,612.2,712.8,813.7,340.4,874.6,1030.7,79.7,135.0,43.0,182.8,171.6,180.2,213.7,250.7,224.7,194.9,292.3,990.6,1012.4,982.6,860.8,967.3,911.5,0.0,153.4,196.8,192.7,117.8,1015.1,1003.9,1005.8,1181.9,1346.8,782.3,881.8,858.3,995.5,933.0
1298.4,711.2,847.9,1088.6,981.1,1008.0,1160.9,1101.9,728.1,590.3,536.0,540.2,655.6,528.6,322.9,723.6,664.8,593.1,540.2,835.3,772.3,666.1,648.0,726.2,730.1,894.7,235.2,1102.3,1063.8,1250.1,192.0,1049.2,1049.2,1287.4,1263.1,691.7,733.5,779.0,876.4,970.0,1018.7,1256.9,1104.1,520.9,575.7,728.4,692.8,453.8,305.5,248.0,241.7,301.9,351.5,463.2,515.9,542.1,466.0,664.4,765.0,865.9,392.6,926.8,877.3,208.0,263.2,152.7,85.4,299.9,308.4,342.0,379.0,353.0,323.2,420.6,1042.8,1064.6,1034.7,912.9,1019.5,963.7,153.4,0.0,43.5,39.4,35.5,861.7,850.6,852.4,1234.1,1399.0,628.9,728.4,704.9,1047.7,985.2
1341.9,667.7,804.5,1045.2,1024.6,1051.5,872.0,813.1,684.7,546.8,492.5,496.7,612.1,485.1,279.5,680.1,621.4,549.6,496.7,791.8,728.9,622.6,604.6,769.7,773.6,938.2,191.8,1058.8,1020.3,1206.6,148.5,1005.8,1005.8,1244.0,1219.6,648.2,690.1,735.5,833.0,926.6,975.3,1300.4,1147.5,564.3,619.2,771.9,736.3,497.3,262.0,204.6,198.3,345.4,394.9,506.7,559.4,585.6,509.4,707.9,808.4,909.4,436.1,970.3,833.9,251.4,306.7,196.2,128.9,343.4,351.9,385.5,422.4,396.4,366.6,464.0,1086.2,1108.0,1078.2,956.4,1063.0,1007.2,196.8,43.5,0.0,4.1,79.0,818.3,807.1,808.9,1277.5,1442.5,585.5,685.0,661.4,1091.2,1028.6
1337.8,671.8,808.6,1049.3,1020.5,1047.4,876.1,817.2,688.8,550.9,496.6,500.8,616.2,489.2,283.6,684.2,625.5,553.7,500.8,795.9,733.0,626.7,608.7,765.6,769.5,934.1,195.9,1062.9,1024.4,1210.7,152.6,1009.9,1009.9,1248.1,1223.7,652.3,694.2,739.6,837.1,930.7,979.4,1296.3,1143.4,560.2,615.1,767.8,732.2,493.2,266.1,208.7,202.4,341.3,390.8,502.6,555.3,581.5,505.3,703.8,804.3,905.3,432.0,966.2,838.0,247.4,302.6,192.1,124.8,339.3,347.8,381.4,418.3,392.3,362.5,459.9,1082.2,1103.9,1074.1,952.3,1058.9,1003.1,192.7,39.4,4.1,0.0,74.9,822.4,811.2,813.0,1273.4,1438.4,589.6,689.1,665.5,1087.1,1024.5
1262.9,746.7,883.4,1124.2,945.6,972.5,1125.4,1066.4,763.6,625.8,571.5,575.7,691.1,564.1,358.4,759.1,700.3,628.6,575.7,870.8,807.8,701.6,683.5,690.7,694.6,859.2,270.7,1137.8,1099.3,1455.9,227.5,1084.7,1084.7,1493.2,1468.9,727.2,769.1,814.5,911.9,1005.5,1054.2,1221.4,1068.6,485.3,540.2,692.9,657.3,418.3,341.0,283.5,277.2,266.4,316.0,427.7,480.4,506.6,430.5,628.9,729.5,830.4,357.1,891.3,912.9,172.5,227.7,117.2,65.0,264.4,272.9,306.5,343.5,317.5,287.7,385.1,1007.3,1029.1,999.2,877.4,984.0,928.2,117.8,35.5,79.0,74.9,0.0,897.2,886.1,887.9,1198.5,1363.5,664.5,764.0,740.4,1012.2,949.6
1158.3,275.4,456.3,697.1,1177.4,1150.4,997.6,1056.6,690.2,552.3,498.0,502.2,206.1,333.1,481.2,685.6,626.9,555.1,502.2,76.8,89.4,274.5,256.4,1507.9,1504.0,1756.4,568.9,710.7,672.2,858.5,612.1,657.6,657.6,895.8,871.5,300.1,342.0,387.4,484.8,578.4,627.1,977.2,1130.0,1382.6,1437.5,1590.1,1554.6,1315.5,556.2,613.7,620.0,1163.7,1213.2,1324.9,1377.6,1403.8,1327.7,1526.1,1619.5,1361.4,1254.3,1307.3,485.8,1069.7,1124.9,1014.4,947.2,1161.6,1170.2,1203.7,1240.7,1214.7,1184.9,1282.3,1184.6,1162.8,1304.2,1314.4,1288.9,1263.6,1015.1,861.7,818.3,822.4,897.2,0.0,136.1,178.5,1471.9,1636.8,591.0,690.5,666.9,1301.5,1239.0
1294.4,139.4,445.2,685.9,1313.5,1286.5,1133.7,1192.6,679.0,541.2,486.9,491.0,195.0,321.9,470.0,674.5,615.7,544.0,491.0,212.9,225.5,263.3,245.3,1496.7,1492.8,1745.3,557.7,699.5,661.0,847.3,600.9,646.5,646.5,884.7,860.3,289.0,330.8,376.2,473.7,567.3,616.0,966.0,1118.9,1371.4,1426.3,1579.0,1543.4,1304.4,545.0,602.5,608.8,1152.5,1202.0,1313.8,1366.5,1392.7,1316.5,1515.0,1608.4,1350.3,1243.2,1296.1,474.6,1058.5,1113.8,1003.3,936.0,1150.5,1159.0,1192.6,1229.5,1203.5,1173.7,1271.1,1173.4,1151.6,1293.0,1303.3,1277.8,1252.5,1003.9,850.6,807.1,811.2,886.1,136.1,0.0,42.5,1460.7,1625.7,579.8,679.3,655.8,1437.6,1375.0
1336.8,141.2,447.0,687.7,792.8,765.8,1176.2,1235.1,680.8,543.0,488.7,492.9,196.8,323.8,471.8,676.3,617.5,545.8,492.9,255.4,251.4,265.2,247.1,1498.6,1494.6,1747.1,559.5,701.4,662.9,849.2,602.8,648.3,648.3,886.5,862.2,290.8,332.6,378.1,475.5,569.1,617.8,967.8,1120.7,1373.2,1428.1,1580.8,1545.2,1306.2,546.9,604.4,610.7,1154.3,1203.9,1315.6,1368.3,1394.5,1318.4,1516.8,1610.2,1352.1,1245.0,1298.0,476.4,1060.4,1115.6,1005.1,937.8,1152.3,1160.8,1194.4,1231.4,1205.4,1175.6,1273.0,1175.3,1153.5,1294.9,1305.1,1279.6,1254.3,1005.8,852.4,808.9,813.0,887.9,178.5,42.5,0.0,1462.6,1627.5,581.7,681.1,657.6,916.9,854.3
2125.3,1321.3,1015.5,1052.1,1807.9,1834.9,1987.7,1928.8,1919.9,1554.1,1499.8,1503.9,1265.7,1334.8,1418.8,1924.4,1628.6,1556.9,1503.9,1445.4,1382.5,1260.0,1241.9,507.9,503.9,1721.6,1506.5,843.5,805.1,729.2,1372.3,814.2,814.2,766.5,742.2,1171.8,1129.9,1109.6,987.0,940.6,844.7,494.7,341.9,1347.7,1402.6,1555.3,1519.7,1280.7,1485.8,1428.3,1422.0,932.1,882.6,770.9,718.1,691.9,768.1,941.0,619.5,494.4,841.4,307.3,1057.3,1076.9,1132.2,1085.1,1209.8,1168.8,1177.4,1211.0,1247.9,1221.9,1192.1,1289.5,531.6,509.8,651.2,541.4,636.0,592.2,1128.1,1180.3,1223.7,1219.6,1144.8,1471.9,1460.7,1462.6,0.0,164.9,1592.7,1692.2,1668.7,1874.6,1812.0
2678.5,1486.3,1180.5,1217.1,1972.9,1999.8,2922.3,2093.7,2084.8,1719.0,1664.7,1668.9,1430.7,1499.8,1583.8,2089.4,1793.5,1721.8,1668.9,1610.4,1547.4,1424.9,1406.9,672.8,668.9,1886.5,1671.5,1008.5,970.0,894.1,1537.2,979.2,979.2,931.5,907.1,1336.7,1294.9,1274.5,1152.0,1105.6,1009.7,659.7,506.8,1512.6,1567.5,1720.2,1684.6,1445.6,1650.7,1593.3,1587.0,1097.1,1047.5,935.8,883.1,856.9,933.0,824.6,784.4,659.4,1006.4,472.2,1222.3,1241.9,1297.1,1250.1,1374.7,1333.8,1342.3,1375.9,1412.9,1386.9,1357.1,1454.5,696.6,674.8,816.2,706.4,800.9,757.2,1293.0,1345.2,1388.7,1384.6,1309.7,1636.8,1625.7,1627.5,164.9,0.0,1757.7,1857.2,1833.6,2039.5,1977.0
658.8,440.4,577.2,817.9,296.6,269.6,372.0,313.0,184.6,46.8,93.0,134.8,384.8,257.9,602.0,180.1,259.5,187.8,134.8,564.5,501.6,395.3,377.3,1355.1,1359.1,1523.7,689.7,831.5,793.0,979.3,647.3,778.5,778.5,1016.7,992.3,421.0,462.8,508.2,605.7,699.3,748.0,1098.0,1250.9,1149.8,1204.7,1357.4,1321.8,1082.8,323.4,380.9,387.2,930.9,980.4,1092.1,1144.9,1171.1,1094.9,1293.4,1393.9,1494.9,1021.6,1555.7,606.6,836.9,892.2,781.6,714.4,928.8,937.4,971.0,1007.9,981.9,952.1,1049.5,1305.4,1283.6,1425.0,1541.9,1409.8,1592.7,782.3,628.9,585.5,589.6,664.5,591.0,579.8,581.7,1592.7,1757.7,0.0,99.5,76.0,420.7,358.1
758.3,539.9,676.7,917.4,396.1,369.1,471.5,412.5,284.1,146.3,192.5,234.3,484.3,357.4,701.5,279.6,359.0,287.3,234.3,664.0,601.1,494.8,476.8,1454.6,1458.6,1623.1,789.2,931.0,892.5,1078.8,746.8,878.0,878.0,1116.2,1091.8,520.5,562.3,607.7,705.2,798.8,847.5,1197.5,1350.3,1249.3,1304.2,1456.9,1421.3,1182.3,422.9,480.4,486.7,1030.4,1079.9,1191.6,1244.4,1270.6,1194.4,1392.9,1493.4,1594.4,1121.1,1655.2,706.1,936.4,991.7,881.1,813.9,1028.3,1036.9,1070.5,1107.4,1081.4,1051.6,1149.0,1404.9,1383.1,1524.5,1641.4,1509.3,1692.2,881.8,728.4,685.0,689.1,764.0,690.5,679.3,681.1,1692.2,1857.2,99.5,0.0,23.5,520.2,457.6
734.8,516.4,653.1,893.8,372.5,345.6,447.9,389.0,260.6,122.7,168.9,210.8,460.8,333.8,677.9,256.0,335.5,263.7,210.8,640.5,577.5,471.3,453.2,1431.1,1435.0,1599.6,765.7,907.5,869.0,1055.3,723.3,854.4,854.4,1092.6,1068.3,496.9,538.8,584.2,681.6,775.2,823.9,1174.0,1326.8,1225.7,1280.6,1433.3,1397.7,1158.7,399.4,456.9,463.2,1006.8,1056.4,1168.1,1220.8,1247.0,1170.9,1369.3,1469.9,1570.8,1097.5,1631.7,682.6,912.9,968.1,857.6,790.3,1004.8,1013.3,1046.9,1083.9,1057.9,1028.1,1125.5,1381.4,1359.6,1501.0,1617.8,1485.7,1668.6,858.3,704.9,661.4,665.5,740.4,666.9,655.8,657.6,1668.7,1833.6,76.0,23.5,0.0,496.6,434.1
364.1,1575.7,1832.4,2073.1,787.6,760.7,607.9,666.8,795.2,933.1,987.4,1029.2,1582.2,1709.1,1857.2,799.7,1153.9,1082.2,1029.2,1402.5,1465.4,1650.5,1632.5,1738.9,1742.8,1481.0,1944.9,2086.7,2048.2,2234.5,1633.4,2033.7,2033.7,2271.9,2247.5,1676.2,1718.0,1763.4,1860.9,1954.5,2003.2,2353.2,2116.8,1107.2,1162.0,1204.6,1279.2,1040.1,1746.9,1689.4,1683.1,1314.6,1364.2,1475.9,1528.6,1554.8,1478.7,1677.1,1777.7,1878.6,1405.3,1939.5,1861.8,1338.0,1393.3,1346.3,1470.9,1429.9,1438.5,1472.1,1509.0,1483.0,1453.2,1550.6,2055.5,2077.3,2047.4,1925.6,2032.2,1976.4,1389.2,1441.4,1484.9,1480.8,1405.9,1479.3,1615.3,1657.8,2246.8,2756.8,979.8,1079.3,1055.8,0.0,849.2
426.6,1638.2,1894.9,2135.6,850.2,823.3,670.4,729.4,857.8,995.6,1049.9,1091.8,1644.7,1771.7,1919.7,862.3,1216.5,1144.7,1091.8,1465.0,1528.0,1713.1,1695.0,1801.5,1805.4,1543.6,2007.5,2149.3,2110.8,2297.1,1696.0,2096.2,2096.2,2334.4,2310.1,1738.7,1780.6,1826.0,1923.4,2017.0,2065.7,2415.7,2179.3,1169.7,1224.6,1267.2,1341.7,1102.7,1809.5,1752.0,1745.7,1377.2,1426.7,1538.5,1591.2,1617.4,1541.2,1739.7,1840.2,1941.2,1467.9,2002.1,1924.4,1400.6,1455.8,1408.8,1533.4,1492.5,1501.1,1534.6,1571.6,1545.6,1515.8,1613.2,2118.1,2139.9,2110.0,1988.2,2094.8,2039.0,1451.8,1504.0,1547.4,1543.3,1468.4,1541.8,1677.9,1720.4,2309.3,2819.3,1042.4,1141.9,1118.3,62.6,0.0
